timestamp_s,speed_target_rps,direction,rps,Iq_A,Id_A,Vbus_V,P_elec_W,T_fet_C
4.799992893822491e-06,10,CW,9.993443489074707,0.4566800892353058,-0.09871462732553482,24.08599090576172,0.15206553041934967,39.891178131103516
0.010153499999432825,10,CW,10.097474098205566,0.4096727967262268,-0.039284102618694305,24.09404945373535,0.1248178780078888,39.89155197143555
0.020170799994957633,10,CW,10.16563892364502,0.45020702481269836,-0.11734146624803543,24.089214324951172,0.12581847608089447,39.89194869995117
0.030519199994159862,10,CW,10.127713203430176,0.41311216354370117,0.09318133443593979,24.0908260345459,0.12562496960163116,39.89253234863281
0.04031109999050386,10,CW,9.952857971191406,0.417203813791275,-0.0547226257622242,24.097270965576172,0.14964137971401215,39.89307403564453
0.050430799994501285,10,CW,9.952560424804688,0.49212807416915894,0.0075082480907440186,24.09404945373535,0.14711041748523712,39.893898010253906
0.06014149999828078,10,CW,9.881169319152832,0.4972148835659027,0.0015832148492336273,24.097270965576172,0.14600010216236115,39.89456558227539
0.07026229999610223,10,CW,10.01793098449707,0.46469300985336304,0.16274860501289368,24.09404945373535,0.1473080813884735,39.89505386352539
0.08020709999254905,10,CW,9.979217529296875,0.41792646050453186,-0.03618767857551575,24.084379196166992,0.1520530730485916,39.895668029785156
0.0903377999929944,10,CW,9.979217529296875,0.497128963470459,-0.0856662318110466,24.095659255981445,0.1444285660982132,39.89634704589844
0.10031929999240674,10,CW,9.979049682617188,0.49397438764572144,-0.0005544647574424744,24.095659255981445,0.1617838442325592,39.896976470947266
0.11051749999751337,10,CW,10.080324172973633,0.467881977558136,-0.03873199597001076,24.095659255981445,0.14594067633152008,39.89753341674805
0.12019020000298042,10,CW,10.076742172241211,0.3893698453903198,0.02073088102042675,24.092437744140625,0.12426741421222687,39.89807891845703
0.13033899999572895,10,CW,10.041572570800781,0.5024693608283997,0.021864525973796844,24.100494384765625,0.14105403423309326,39.89875411987305
0.14030210000055376,10,CW,9.938070297241211,0.5045925378799438,-0.12344765663146973,24.0908260345459,0.16510143876075745,39.89945983886719
0.15047939999203663,10,CW,9.901945114135742,0.42872971296310425,-0.03700703755021095,24.0988826751709,0.13500159978866577,39.90015411376953
0.16009419999318197,10,CW,9.866381645202637,0.36091163754463196,0.0530378520488739,24.10210609436035,0.1617945283651352,39.900936126708984
0.17006839999521617,10,CW,9.90217113494873,0.4636227488517761,0.05060652270913124,24.095659255981445,0.12046097964048386,39.90154266357422
0.18018250000022817,10,CW,9.967785835266113,0.4777176082134247,-0.07409907877445221,24.100494384765625,0.1376039981842041,39.90224838256836
0.19037270000262652,10,CW,10.000161170959473,0.44553622603416443,-0.07026153802871704,24.087602615356445,0.15710899233818054,39.902992248535156
0.2000504000025103,10,CW,10.035950660705566,0.46208077669143677,-0.035708773881196976,24.09404945373535,0.15234266221523285,39.9035758972168
0.21051789999182802,10,CW,10.068854331970215,0.5095412135124207,-0.07017684727907181,24.092437744140625,0.1405123621225357,39.90402603149414
0.22052209998946637,10,CW,10.065272331237793,0.3563486933708191,0.008220449090003967,24.087602615356445,0.13896113634109497,39.9045524597168
